frame,bbox_topleft_x,bbox_topleft_y,bbox_width,bbox_height,track_id
709,929,78,83,68,1145
710,929,78,83,68,1145
711,929,78,83,68,1145
712,928,78,83,68,1145
713,929,77,83,68,1145
714,928,77,84,68,1145
715,929,77,83,68,1145
716,930,76,83,68,1145
717,930,76,82,68,1145
718,930,76,82,68,1145
719,929,76,82,68,1145
720,929,76,82,68,1145
721,929,76,82,68,1145
722,928,76,82,68,1145
723,928,76,82,67,1145
724,927,76,82,67,1145
725,927,76,83,67,1145
726,927,76,83,67,1145
727,927,76,83,67,1145
728,927,76,84,67,1145
729,927,76,84,67,1145
730,927,76,84,67,1145
731,927,76,83,67,1145
732,927,76,83,67,1145
733,927,77,82,67,1145
734,928,77,83,67,1145
735,929,77,83,67,1145
736,930,77,83,68,1145
737,930,77,82,68,1145
738,930,77,82,68,1145
739,929,77,83,68,1145
740,929,76,83,68,1145
741,929,76,83,68,1145
742,929,76,83,67,1145
743,927,76,84,68,1145
744,927,76,84,67,1145
745,927,75,84,67,1145
746,927,75,84,67,1145
747,928,75,83,67,1145
748,928,76,83,66,1145
749,928,76,83,66,1145
750,928,76,83,66,1145
751,928,76,83,67,1145
752,927,76,84,67,1145
753,928,76,84,67,1145
754,928,76,83,67,1145
755,928,76,83,67,1145
756,929,76,83,67,1145
757,929,76,82,67,1145
758,929,76,82,67,1145
759,928,76,82,67,1145
760,928,76,83,67,1145
761,928,77,82,67,1145
762,927,76,83,68,1145
763,926,76,83,68,1145
764,925,76,84,68,1145
765,925,76,85,68,1145
766,925,75,85,68,1145
767,925,75,85,68,1145
768,924,75,85,68,1145
769,925,75,86,68,1145
770,926,75,85,68,1145
771,925,75,86,68,1145
772,925,75,86,68,1145
773,924,76,86,68,1145
774,925,76,86,68,1145
775,926,76,86,67,1145
776,927,77,85,66,1145
777,928,77,84,66,1145
778,928,77,83,66,1145
779,929,77,83,67,1145
780,930,77,83,67,1145
781,930,77,83,67,1145
782,930,77,83,67,1145
783,930,78,83,67,1145
784,930,78,82,67,1145
785,929,78,84,67,1145
786,927,79,84,66,1145
787,927,80,84,66,1145
788,926,80,85,65,1145
789,924,79,85,65,1145
790,927,81,84,64,1145
791,926,81,85,64,1145
792,928,80,84,64,1145
793,929,79,83,65,1145
794,927,79,83,65,1145
795,928,78,82,65,1145
796,930,77,82,66,1145
797,929,76,84,67,1145
798,928,76,84,67,1145
799,928,76,84,68,1145
800,929,76,84,68,1145
801,928,76,85,69,1145
802,929,76,84,70,1145
803,929,75,84,70,1145
804,929,75,84,70,1145
805,929,75,85,70,1145
806,929,75,85,70,1145
807,929,75,85,70,1145
808,930,75,84,70,1145
809,930,75,83,70,1145
810,931,75,83,71,1145
811,932,75,82,71,1145
812,932,75,81,72,1145
813,932,75,81,73,1145
814,933,75,80,73,1145
815,933,75,79,73,1145
816,934,75,78,73,1145
817,935,75,77,73,1145
818,935,75,76,73,1145
819,935,75,76,72,1145
820,936,75,75,72,1145
821,936,75,75,72,1145
822,936,75,75,71,1145
823,935,75,75,71,1145
824,935,75,75,71,1145
825,934,75,76,71,1145
826,936,76,76,71,1145
827,937,76,76,71,1145
828,938,75,75,71,1145
829,938,75,74,71,1145
830,939,75,73,71,1145
831,940,75,72,71,1145
832,941,75,72,71,1145
833,941,75,71,71,1145
834,942,75,71,71,1145
835,942,75,71,70,1145
836,942,75,71,69,1145
837,943,76,70,69,1145
838,944,76,69,68,1145
839,943,76,69,68,1145
840,943,76,69,68,1145
841,942,76,70,68,1145
842,941,77,71,68,1145
843,940,76,72,68,1145
844,939,77,73,68,1145
845,937,77,74,68,1145
846,936,76,74,68,1145
847,936,76,75,68,1145
848,935,76,76,68,1145
849,934,76,76,68,1145
850,933,76,77,68,1145
851,933,75,78,69,1145
852,934,75,78,68,1145
853,934,75,78,68,1145
854,933,75,78,68,1145
855,933,75,79,68,1145
856,932,75,80,68,1145
857,930,75,81,68,1145
858,930,75,81,68,1145
859,930,76,81,68,1145
860,928,76,83,68,1145
861,929,76,83,68,1145
862,928,76,84,68,1145
863,928,76,84,68,1145
864,928,77,83,67,1145
865,928,77,83,67,1145
866,928,77,84,67,1145
867,928,77,83,67,1145
868,929,77,83,67,1145
869,929,77,83,67,1145
870,930,77,83,67,1145
871,930,77,82,67,1145
872,931,77,81,67,1145
873,931,77,81,67,1145
874,931,77,80,67,1145
875,931,76,80,67,1145
876,931,76,80,67,1145
877,931,76,80,67,1145
878,930,76,81,67,1145
879,930,76,81,67,1145
880,930,77,81,67,1145
881,930,77,81,67,1145
882,930,77,81,67,1145
883,929,76,82,67,1145
884,929,76,82,67,1145
885,928,76,83,67,1145
886,928,77,82,67,1145
887,929,77,82,67,1145
888,929,77,82,66,1145
889,929,77,82,66,1145
890,930,77,81,66,1145
891,930,77,81,66,1145
892,930,77,81,66,1145
893,930,77,81,66,1145
894,930,77,81,66,1145
895,930,77,81,66,1145
896,930,78,81,66,1145
897,930,77,81,66,1145
898,930,77,81,66,1145
899,931,77,81,66,1145
900,930,77,81,66,1145
901,930,77,80,66,1145
902,929,77,80,66,1145
903,929,77,81,66,1145
904,930,77,81,66,1145
905,930,77,81,66,1145
906,930,77,81,66,1145
907,930,77,80,66,1145
908,930,77,80,66,1145
909,931,77,80,66,1145
910,932,77,80,67,1145
911,932,77,80,67,1145
912,932,77,80,67,1145
913,932,77,80,66,1145
914,932,78,79,67,1145
915,932,78,79,67,1145
916,932,78,78,67,1145
917,932,78,79,67,1145
918,931,78,80,66,1145
919,931,78,80,66,1145
920,931,78,80,66,1145
921,931,78,80,66,1145
922,931,78,80,66,1145
923,929,78,82,66,1145
924,927,79,83,66,1145
925,927,81,83,64,1145
926,926,80,83,65,1145
927,926,81,83,64,1145
928,927,82,84,63,1145
929,928,85,83,61,1145
930,929,88,82,59,1145
931,929,84,81,60,1145
932,929,84,80,60,1145
933,930,82,80,61,1145
934,931,81,80,62,1145
935,931,80,80,63,1145
936,930,79,79,63,1145
937,930,78,80,64,1145
938,930,78,80,65,1145
939,930,78,80,65,1145
940,930,79,79,65,1145
941,931,80,80,64,1145
942,931,81,81,64,1145
943,929,81,81,64,1145
944,930,81,81,64,1145
945,929,80,82,64,1145
946,929,80,83,64,1145
947,930,80,83,65,1145
948,928,79,84,65,1145
949,927,79,85,65,1145
950,929,78,83,66,1145
951,930,78,82,66,1145
952,930,78,82,66,1145
953,930,78,82,66,1145
954,930,77,82,67,1145
955,931,77,81,67,1145
956,931,77,81,67,1145
957,931,77,81,67,1145
958,931,77,81,67,1145
959,931,78,81,67,1145
960,931,78,81,66,1145
961,931,78,81,66,1145
962,931,78,81,66,1145
963,931,78,81,66,1145
964,931,78,81,66,1145
965,930,78,81,66,1145
966,930,78,82,66,1145
967,929,78,82,67,1145
968,929,79,83,67,1145
969,929,79,83,67,1145
970,929,79,83,67,1145
971,929,78,83,67,1145
972,929,78,83,67,1145
973,928,79,83,66,1145
974,929,81,83,65,1145
975,930,81,82,65,1145
976,929,82,82,63,1145
977,930,82,81,63,1145
978,929,80,83,64,1145
979,926,80,83,65,1145
980,927,79,84,65,1145
981,927,78,85,66,1145
982,928,78,85,67,1145
983,928,78,85,67,1145
984,928,78,85,67,1145
985,928,77,85,67,1145
986,928,77,84,67,1145
987,928,77,84,67,1145
988,928,77,84,68,1145
989,928,77,83,68,1145
990,928,77,83,68,1145
991,928,77,82,68,1145
992,929,77,82,68,1145
993,929,77,82,68,1145
994,929,77,83,68,1145
995,928,77,84,68,1145
996,928,77,84,68,1145
997,928,77,84,68,1145
998,930,77,83,68,1145
999,930,77,82,67,1145
1000,931,78,82,67,1145
1001,931,77,82,67,1145
1002,931,77,81,67,1145
1003,931,78,81,67,1145
1004,931,78,81,66,1145
1005,931,78,81,66,1145
1006,931,78,81,66,1145
1007,931,78,81,66,1145
1008,931,78,80,66,1145
1009,931,78,80,66,1145
1010,931,78,80,66,1145
1011,931,78,80,66,1145
1012,932,78,80,65,1145
1013,931,78,80,66,1145
1014,931,78,80,66,1145
1015,931,78,81,66,1145
1016,931,78,81,66,1145
1017,931,78,81,66,1145
1018,931,78,81,66,1145
1019,931,77,81,66,1145
1020,931,78,81,66,1145
1021,931,78,81,66,1145
1022,931,78,81,66,1145
1023,932,78,81,66,1145
1024,930,79,82,66,1145
1025,930,78,83,67,1145
1026,929,83,83,64,1145
1027,929,83,83,63,1145
1028,931,81,82,64,1145
1029,931,80,81,65,1145
1030,931,79,81,65,1145
1031,931,79,81,65,1145
1032,932,78,81,66,1145
1033,932,78,80,66,1145
1034,932,78,80,66,1145
1035,932,78,80,66,1145
1036,932,78,80,66,1145
1037,932,78,80,66,1145
1038,932,78,80,66,1145
1039,931,78,80,66,1145
1040,931,78,80,66,1145
1041,931,78,81,66,1145
1042,931,78,81,66,1145
1043,931,78,81,67,1145
1044,931,78,81,67,1145
1045,931,78,82,67,1145
1046,930,78,83,67,1145
1047,929,78,84,67,1145
1048,930,80,83,66,1145
1049,929,80,83,66,1145
1050,930,80,82,66,1145
1051,930,80,82,66,1145
1052,929,80,82,66,1145
1053,930,79,82,66,1145
1054,930,79,82,66,1145
1055,930,79,82,66,1145
1056,930,79,82,66,1145
1057,931,79,82,66,1145
1058,931,78,82,67,1145
1059,931,78,82,67,1145
1060,932,78,82,67,1145
1061,931,78,82,67,1145
1062,931,78,82,67,1145
1063,931,79,81,67,1145
1064,931,79,81,67,1145
1065,931,79,81,67,1145
1066,931,79,82,67,1145
1067,931,78,82,67,1145
1068,930,79,82,67,1145
1069,929,79,82,67,1145
1070,929,78,83,67,1145
1071,929,79,83,67,1145
1072,929,79,83,67,1145
1073,929,79,83,68,1145
1074,930,78,82,68,1145
1075,930,78,82,67,1145
1076,931,78,82,68,1145
1077,931,78,82,68,1145
1078,931,78,82,68,1145
1079,931,78,82,68,1145
1080,931,78,82,67,1145
1081,931,78,82,67,1145
1082,932,78,82,67,1145
1083,932,78,82,67,1145
1084,932,78,81,67,1145
1085,932,78,81,67,1145
1086,932,78,81,67,1145
1087,932,78,81,67,1145
1088,932,78,81,67,1145
1089,932,78,81,67,1145
1090,931,80,81,67,1145
1091,930,78,83,68,1145
1092,929,78,83,68,1145
1093,931,78,82,68,1145
1094,931,78,82,68,1145
1095,931,78,82,68,1145
1096,932,78,81,68,1145
1097,932,78,81,68,1145
1098,932,78,81,68,1145
1099,932,78,81,68,1145
1100,932,78,81,68,1145
1101,932,78,81,68,1145
1102,932,78,81,68,1145
1103,931,78,80,68,1145
1104,931,79,79,67,1145
1105,931,79,79,67,1145
1106,931,79,79,67,1145
1107,930,79,80,67,1145
1108,931,79,80,67,1145
1109,932,79,80,67,1145
1110,931,79,80,67,1145
1111,932,79,79,67,1145
1112,931,80,80,66,1145
1113,931,79,80,67,1145
1114,931,79,80,67,1145
1115,931,79,80,67,1145
1116,931,79,80,67,1145
1117,930,79,80,66,1145
1118,930,79,81,66,1145
1119,930,79,82,66,1145
1120,930,79,82,67,1145
1121,930,79,82,67,1145
1122,930,79,82,67,1145
1123,931,78,82,67,1145
1124,931,78,82,67,1145
1125,931,78,82,67,1145
1126,931,78,81,67,1145
1127,931,79,82,67,1145
1128,931,78,81,67,1145
1129,931,78,81,67,1145
1130,931,78,81,67,1145
1131,931,78,81,67,1145
1132,931,78,81,67,1145
1133,931,78,81,67,1145
1134,930,78,82,67,1145
1135,929,79,83,67,1145
1136,929,79,83,67,1145
1137,929,79,83,67,1145
1138,929,79,83,67,1145
1139,930,79,82,67,1145
1140,931,78,82,67,1145
1141,931,78,81,67,1145
1142,931,79,81,67,1145
1143,932,79,81,67,1145
1144,931,79,80,67,1145
1145,931,79,80,67,1145
1146,931,79,81,67,1145
1147,932,79,80,67,1145
1148,933,79,80,67,1145
1149,933,79,79,67,1145
1150,933,79,79,67,1145
1151,933,79,79,67,1145
1152,933,79,79,67,1145
1153,933,79,78,67,1145
1154,933,79,78,67,1145
1155,933,78,78,67,1145
1156,933,78,78,67,1145
1157,933,78,79,67,1145
1158,933,78,79,67,1145
1159,933,78,79,67,1145
1160,933,78,80,67,1145
1161,932,79,80,67,1145
1162,932,78,80,67,1145
1163,932,78,80,67,1145
1164,932,78,80,67,1145
1165,932,78,80,67,1145
1166,932,78,80,67,1145
1167,932,78,81,67,1145
1168,932,79,81,67,1145
1169,932,79,81,67,1145
1170,932,79,81,67,1145
1171,931,79,82,67,1145
1172,931,79,82,67,1145
1173,931,79,82,67,1145
1174,931,79,82,66,1145
1175,931,80,82,66,1145
1176,930,79,83,66,1145
1177,930,79,83,67,1145
1178,930,80,83,66,1145
1179,930,80,83,66,1145
1180,930,80,83,66,1145
1181,930,79,83,66,1145
1182,930,79,83,67,1145
1183,930,79,83,67,1145
1184,930,79,83,67,1145
1185,930,79,83,67,1145
1186,930,79,82,67,1145
1187,930,79,82,67,1145
1188,930,79,82,67,1145
1189,930,79,82,67,1145
1190,929,79,82,67,1145
1191,929,79,83,67,1145
1192,929,78,83,67,1145
1193,928,78,83,67,1145
1194,929,78,83,67,1145
1195,929,79,83,67,1145
1196,929,79,83,67,1145
1197,929,79,83,67,1145
1198,930,79,83,67,1145
1199,930,79,82,67,1145
1200,930,79,82,67,1145
1201,930,79,82,67,1145
1202,929,78,82,67,1145
1203,930,79,82,67,1145
1204,930,79,82,67,1145
1205,930,79,82,67,1145
1206,930,79,82,67,1145
1207,929,78,82,67,1145
1208,928,78,83,67,1145
1209,928,78,83,67,1145
1210,928,78,83,68,1145
1211,927,78,83,68,1145
1212,928,78,84,68,1145
1213,928,78,84,68,1145
1214,928,78,84,68,1145
1215,929,78,83,67,1145
1216,929,79,83,67,1145
1217,930,79,83,67,1145
1218,930,80,83,66,1145
1219,930,80,83,66,1145
1220,931,80,82,66,1145
1221,931,80,82,66,1145
1222,931,80,82,66,1145
1223,930,80,82,66,1145
1224,930,80,83,65,1145
1225,930,80,83,66,1145
1226,929,80,83,65,1145
1227,929,80,82,65,1145
1228,929,80,82,65,1145
1229,929,80,82,65,1145
1230,930,79,82,66,1145
1231,931,79,82,65,1145
1232,930,79,83,65,1145
1233,930,79,83,65,1145
1234,930,79,83,65,1145
1235,930,78,83,65,1145
1236,930,77,83,64,1145
1237,930,77,83,64,1145
1238,931,76,83,64,1145
1239,930,76,83,63,1145
1240,931,76,83,62,1145
1241,931,77,83,62,1145
1242,931,77,83,62,1145
1243,932,77,83,62,1145
1244,931,77,83,63,1145
1245,931,77,83,64,1145
1246,931,77,83,64,1145
1247,932,77,83,66,1145
1248,932,77,83,67,1145
1249,933,78,82,68,1145
1250,934,78,81,69,1145
1251,935,78,79,70,1145
1252,935,77,78,71,1145
1253,936,77,77,71,1145
1254,936,77,77,71,1145
1255,936,76,77,70,1145
1256,936,76,77,71,1145
1257,936,76,76,71,1145
1258,936,76,76,71,1145
1259,935,76,77,72,1145
1260,935,76,77,72,1145
1261,934,76,77,72,1145
1262,934,76,77,72,1145
1263,934,77,78,72,1145
1264,933,77,79,72,1145
1265,934,77,78,72,1145
1266,937,77,76,71,1145
1267,939,77,74,71,1145
1268,941,78,74,70,1145
1269,943,78,72,70,1145
1270,944,78,71,69,1145
1271,944,78,70,68,1145
1272,946,79,68,68,1145
1273,946,79,68,68,1145
1274,945,79,68,67,1145
1275,944,79,69,67,1145
1276,943,78,69,67,1145
1277,943,78,70,68,1145
1278,943,78,70,68,1145
1279,942,77,70,68,1145
1280,943,77,71,68,1145
1281,943,77,71,69,1145
1282,943,77,70,69,1145
1283,941,77,71,69,1145
1284,940,76,73,69,1145
1285,939,76,74,69,1145
1286,938,76,74,69,1145
1287,938,77,76,69,1145
1288,937,77,77,69,1145
1289,936,77,78,69,1145
1290,934,77,78,69,1145
1291,934,79,79,68,1145
1292,932,79,80,68,1145
1293,933,79,80,68,1145
1294,933,78,79,68,1145
1295,933,78,80,68,1145
1296,932,78,80,68,1145
1297,931,78,81,68,1145
1298,931,78,81,68,1145
1299,931,78,81,68,1145
1300,931,78,81,68,1145
1301,930,77,81,68,1145
1302,931,78,81,68,1145
1303,931,78,81,68,1145
1304,930,78,81,68,1145
1305,931,78,81,68,1145
1306,931,78,81,68,1145
1307,931,77,82,68,1145
1308,930,78,81,67,1145
1309,930,78,82,67,1145
1310,930,78,82,67,1145
1311,930,78,82,67,1145
1312,930,78,82,67,1145
1313,930,78,82,68,1145
1314,931,78,82,67,1145
1315,931,77,82,67,1145
1316,931,77,82,67,1145
1317,931,77,82,67,1145
1318,931,77,82,67,1145
1319,931,77,81,67,1145
1320,931,77,81,67,1145
1321,932,77,81,67,1145
1322,932,78,81,67,1145
1323,932,78,81,67,1145
1324,932,78,81,67,1145
1325,932,78,81,67,1145
1326,932,78,81,66,1145
1327,932,78,81,67,1145
1328,931,78,81,67,1145
1329,931,77,81,67,1145
1330,932,77,81,67,1145
1331,932,77,81,67,1145
1332,932,78,81,66,1145
1333,932,78,81,67,1145
1334,932,79,81,66,1145
1335,931,80,81,65,1145
1336,931,80,82,64,1145
1337,931,80,82,64,1145
1338,931,79,82,65,1145
1339,932,79,81,65,1145
1340,932,79,80,65,1145
1341,932,79,80,64,1145
1342,932,79,80,64,1145
1343,932,79,80,64,1145
1344,931,79,80,64,1145
1345,931,79,80,64,1145
1346,931,78,81,64,1145
1347,931,79,80,65,1145
1348,931,79,80,65,1145
1349,932,79,80,65,1145
1350,932,79,80,64,1145
1351,932,80,80,64,1145
1352,932,80,80,64,1145
1353,932,80,81,64,1145
1354,932,80,81,64,1145
1355,932,80,80,64,1145
1356,932,80,81,64,1145
1357,931,79,81,64,1145
1358,931,79,81,65,1145
1359,931,79,81,65,1145
1360,931,79,81,65,1145
1361,931,79,81,66,1145
1362,931,78,81,66,1145
1363,930,78,81,66,1145
1364,930,78,81,66,1145
1365,930,78,81,66,1145
1366,930,78,81,66,1145
1367,931,78,81,66,1145
1368,931,78,81,66,1145
1369,931,79,81,66,1145
1370,932,79,81,66,1145
1371,932,79,81,66,1145
1372,931,79,81,66,1145
1373,931,78,81,66,1145
1374,930,78,81,66,1145
1375,930,78,82,66,1145
1376,929,78,82,67,1145
1377,929,78,82,66,1145
1378,930,78,82,67,1145
1379,931,78,82,67,1145
1380,930,78,82,67,1145
1381,930,78,82,67,1145
1382,931,78,82,67,1145
1383,931,78,82,67,1145
1384,931,78,82,67,1145
1385,930,78,82,67,1145
1386,930,79,81,66,1145
1387,931,80,82,66,1145
1388,929,81,82,65,1145
1389,928,81,83,65,1145
1390,927,79,85,66,1145
1391,926,79,85,66,1145
1392,926,79,86,66,1145
1393,926,78,86,67,1145
1394,928,78,85,67,1145
1395,929,78,84,67,1145
1396,929,78,84,67,1145
1397,929,78,83,67,1145
1398,929,78,83,67,1145
1399,930,77,83,68,1145
1400,930,77,84,68,1145
1401,928,77,85,68,1145
1402,927,77,86,68,1145
1403,927,79,86,67,1145
1404,926,82,86,64,1145
1405,927,84,86,63,1145
1406,927,83,85,63,1145
1407,928,82,84,64,1145
1408,929,81,84,64,1145
1409,929,80,83,65,1145
1410,930,79,82,65,1145
1411,930,78,81,66,1145
1412,931,78,81,66,1145
1413,931,78,81,67,1145
1414,931,78,80,67,1145
1415,931,78,81,67,1145
1416,931,78,81,66,1145
1417,931,79,82,66,1145
1418,930,79,82,66,1145
1419,930,79,82,65,1145
1420,930,79,82,65,1145
1421,930,79,82,65,1145
1422,929,80,83,65,1145
1423,930,80,83,65,1145
1424,930,80,83,65,1145
1425,930,79,83,65,1145
1426,930,79,83,65,1145
1427,930,78,82,65,1145
1428,930,79,82,65,1145
1429,930,79,82,65,1145
1430,930,79,82,65,1145
1431,931,79,82,65,1145
1432,931,79,82,65,1145
1433,930,79,82,65,1145
1434,930,79,81,65,1145
1435,931,78,81,66,1145
1436,930,79,82,65,1145
1437,931,79,82,65,1145
1438,931,79,82,66,1145
1439,930,79,82,66,1145
1440,931,79,82,66,1145
1441,930,79,82,66,1145
1442,930,79,81,66,1145
1443,931,79,81,66,1145
1444,931,79,81,66,1145
1445,931,79,81,66,1145
1446,931,79,81,65,1145
1447,931,79,82,65,1145
1448,931,79,82,66,1145
1449,930,79,81,66,1145
1450,930,78,81,66,1145
1451,931,78,82,66,1145
1452,930,78,82,66,1145
1453,930,79,82,66,1145
1454,930,79,83,66,1145
1455,930,79,83,65,1145
1456,930,79,83,66,1145
1457,930,79,83,66,1145
1458,930,79,83,66,1145
1459,930,79,82,66,1145
1460,929,79,83,66,1145
1461,930,79,82,66,1145
1462,930,79,81,66,1145
1463,930,79,81,66,1145
1464,929,80,81,65,1145
1465,930,79,81,66,1145
1466,930,79,81,66,1145
1467,930,79,81,66,1145
1468,930,79,81,66,1145
1469,930,79,81,66,1145
1470,930,79,81,65,1145
1471,930,80,82,65,1145
1472,930,80,81,65,1145
1473,930,80,82,65,1145
1474,929,80,82,65,1145
1475,930,80,82,65,1145
1476,930,80,81,65,1145
1477,930,79,81,65,1145
1478,930,79,81,65,1145
1479,930,79,81,65,1145
1480,930,79,82,66,1145
1481,930,79,82,65,1145
1482,930,79,82,65,1145
1483,930,79,82,65,1145
1484,929,79,82,65,1145
1485,929,79,82,65,1145
1486,930,80,82,65,1145
1487,930,80,82,65,1145
1488,930,80,82,65,1145
1489,931,80,82,65,1145
1490,931,80,82,65,1145
1491,930,80,81,65,1145
1492,931,80,82,65,1145
1493,931,79,82,65,1145
1494,931,79,82,66,1145
1495,931,79,83,66,1145
1496,930,79,83,66,1145
1497,929,78,84,67,1145
1498,929,78,84,67,1145
1499,928,78,84,67,1145
1500,929,78,83,68,1145
1501,928,77,84,69,1145
1502,929,77,83,69,1145
1503,929,77,84,70,1145
1504,928,77,84,70,1145
1505,928,78,84,70,1145
1506,929,77,83,71,1145
1507,928,77,83,71,1145
1508,929,77,82,70,1145
1509,930,77,81,70,1145
1510,932,76,79,70,1145
1511,934,76,77,70,1145
1512,935,77,76,70,1145
1513,937,76,74,69,1145
1514,939,76,73,69,1145
1515,940,76,72,69,1145
1516,940,76,72,68,1145
1517,941,76,71,68,1145
1518,941,77,71,68,1145
1519,941,77,70,68,1145
1520,940,77,71,68,1145
1521,940,77,71,68,1145
1522,940,77,71,68,1145
1523,941,77,71,68,1145
1524,941,77,71,68,1145
1525,940,77,71,68,1145
1526,938,77,72,67,1145
1527,937,77,73,67,1145
1528,937,77,73,67,1145
1529,936,77,74,67,1145
1530,936,77,75,67,1145
1531,935,77,75,67,1145
1532,934,77,76,67,1145
1533,933,77,77,67,1145
1534,931,77,79,68,1145
1535,930,76,80,68,1145
1536,928,77,82,68,1145
1537,927,77,83,67,1145
1538,927,77,83,67,1145
1539,928,78,83,67,1145
1540,927,78,84,66,1145
1541,926,79,85,66,1145
1542,926,79,86,66,1145
1543,926,79,86,65,1145
1544,926,79,86,65,1145
1545,927,80,86,65,1145
1546,928,80,85,65,1145
1547,927,80,85,65,1145
1548,926,79,85,65,1145
1549,926,79,85,65,1145
1550,926,78,86,66,1145
1551,926,78,85,66,1145
1552,926,78,85,66,1145
1553,924,79,86,66,1145
1554,926,80,86,65,1145
1555,926,80,86,65,1145
1556,927,79,85,65,1145
1557,929,79,84,65,1145
1558,930,78,83,65,1145
1559,930,78,83,66,1145
1560,930,78,82,66,1145
1561,931,78,82,66,1145
1562,931,78,82,66,1145
1563,931,78,82,66,1145
1564,931,78,82,66,1145
1565,931,78,82,66,1145
1566,931,79,81,66,1145
1567,931,79,81,66,1145
1568,932,79,80,65,1145
1569,932,78,80,66,1145
1570,932,78,79,66,1145
1571,932,78,79,66,1145
1572,931,78,80,65,1145
1573,930,78,80,65,1145
1574,930,78,81,65,1145
1575,930,78,81,65,1145
1576,929,77,81,65,1145
1577,929,77,82,65,1145
1578,929,77,82,65,1145
1579,929,78,82,65,1145
1580,929,77,82,65,1145
1581,929,77,82,66,1145
1582,930,77,82,65,1145
1583,929,77,82,66,1145
1584,929,77,82,66,1145
1585,929,78,82,66,1145
1586,931,77,81,66,1145
1587,931,78,81,66,1145
1588,931,77,81,66,1145
1589,930,77,82,66,1145
1590,929,77,82,67,1145
1591,930,78,83,67,1145
1592,930,78,83,66,1145
1593,930,78,83,66,1145
1594,929,78,83,66,1145
1595,929,77,83,66,1145
1596,930,77,82,67,1145
1597,930,77,81,67,1145
1598,930,77,81,67,1145
1599,930,76,81,67,1145
1600,929,76,82,67,1145
1601,929,76,82,67,1145
1602,929,76,82,67,1145
1603,929,76,82,67,1145
1604,930,76,81,67,1145
1605,930,76,80,67,1145
1606,930,76,81,67,1145
1607,929,77,81,66,1145
1608,930,77,82,66,1145
1609,929,77,82,66,1145
1610,930,77,82,66,1145
1611,929,78,82,66,1145
1612,929,79,82,66,1145
1613,930,79,82,66,1145
1614,930,79,82,66,1145
1615,930,80,83,65,1145
1616,930,80,83,65,1145
1617,930,81,83,65,1145
1618,930,81,82,65,1145
1619,930,81,82,65,1145
1620,930,81,82,65,1145
1621,930,81,82,65,1145
1622,929,79,83,66,1145
1623,928,79,84,66,1145
1624,928,79,84,66,1145
1625,928,79,84,66,1145
1626,928,79,83,66,1145
1627,929,79,83,66,1145
1628,929,79,83,66,1145
1629,929,79,83,66,1145
1630,929,79,83,66,1145
1631,929,79,83,65,1145
1632,929,78,83,66,1145
1633,929,78,83,65,1145
1634,929,78,83,65,1145
1635,929,78,83,65,1145
1636,929,78,83,65,1145
1637,928,78,83,65,1145
1638,929,79,83,66,1145
1639,929,78,84,66,1145
1640,928,78,85,66,1145
1641,928,78,84,66,1145
1642,928,79,85,67,1145
1643,928,79,86,67,1145
1644,928,78,86,67,1145
1645,929,78,86,67,1145
1646,929,78,87,68,1145
1647,929,76,86,68,1145
1648,929,76,86,67,1145
1649,930,76,85,68,1145
1650,930,77,84,70,1145
1651,931,77,83,70,1145
1652,931,76,83,72,1145
1653,930,77,83,74,1145
1654,931,76,82,75,1145
1655,931,76,81,75,1145
1656,931,75,81,75,1145
1657,932,75,80,75,1145
1658,933,75,79,74,1145
1659,932,75,79,73,1145
1660,933,76,79,72,1145
1661,933,77,79,72,1145
1662,933,77,79,71,1145
1663,934,77,78,71,1145
1664,934,78,78,70,1145
1665,936,78,76,70,1145
1666,938,77,75,70,1145
1667,939,77,74,70,1145
1668,939,77,73,69,1145
1669,940,77,73,69,1145
1670,941,78,72,68,1145
1671,942,78,72,68,1145
1672,942,79,72,67,1145
1673,943,79,72,67,1145
1674,942,78,71,67,1145
1675,943,77,70,67,1145
1676,942,77,71,68,1145
1677,941,77,71,68,1145
1678,940,77,71,68,1145
1679,940,77,72,68,1145
1680,939,77,73,68,1145
1681,938,77,73,68,1145
1682,938,77,74,68,1145
1683,938,77,75,68,1145
1684,938,76,75,69,1145
1685,938,76,76,69,1145
1686,938,76,76,69,1145
1687,937,76,76,69,1145
1688,937,76,77,70,1145
1689,936,76,77,70,1145
1690,936,76,78,70,1145
1691,935,76,78,70,1145
1692,935,76,78,70,1145
1693,933,76,79,70,1145
1694,931,76,81,70,1145
1695,930,76,82,70,1145
1696,929,77,83,70,1145
1697,930,76,83,70,1145
1698,930,76,83,70,1145
1699,930,77,83,69,1145
1700,929,77,83,69,1145
1701,929,77,83,69,1145
1702,929,77,83,69,1145
1703,930,77,82,68,1145
1704,929,78,82,68,1145
1705,930,77,82,68,1145
1706,930,78,82,68,1145
1707,930,78,82,67,1145
1708,930,78,82,67,1145
1709,931,79,82,67,1145
1710,931,79,82,66,1145
1711,931,79,82,66,1145
1712,930,80,82,66,1145
1713,930,80,81,66,1145
1714,930,80,82,66,1145
1715,931,80,81,66,1145
1716,930,79,82,66,1145
1717,930,79,82,66,1145
1718,930,79,82,66,1145
1719,930,79,81,66,1145
1720,930,78,81,67,1145
1721,930,78,82,67,1145
1722,930,77,82,67,1145
1723,930,78,82,67,1145
1724,929,79,82,67,1145
1725,929,79,83,67,1145
1726,929,79,83,67,1145
